level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	166	3	1	4	649	6422	35	11	96	Hicks
4	1	166	3	2	0	503	6440	185	13	-1	
5	1	166	3	2	1	503	6440	32	11	80	With
5	1	166	3	2	2	538	6441	44	12	92	7-Year,
5	1	166	3	2	3	586	6441	22	12	96	$70
5	1	166	3	2	4	612	6440	45	11	95	Million
5	1	166	3	2	5	660	6441	28	10	93	Deal
2	1	167	0	0	0	503	6665	201	133	-1	
3	1	167	1	0	0	503	6665	185	75	-1	
4	1	167	1	1	0	504	6665	143	14	-1	
5	1	167	1	1	1	504	6665	54	14	92	Building
5	1	167	1	1	2	561	6669	8	7	89	a
5	1	167	1	1	3	572	6666	45	12	89	Career,
5	1	167	1	1	4	621	6666	26	10	95	One
4	1	167	1	2	0	503	6683	157	14	-1	
5	1	167	1	2	1	503	6683	63	11	92	Academic
5	1	167	1	2	2	570	6684	27	13	96	Step
5	1	167	1	2	3	601	6685	12	9	93	at
5	1	167	1	2	4	616	6687	8	7	84	a
5	1	167	1	2	5	627	6683	33	11	84	Time
4	1	167	1	3	0	504	6708	184	14	-1	
5	1	167	1	3	1	504	6708	50	14	88	Seeking
5	1	167	1	3	2	557	6712	8	7	88	a
5	1	167	1	3	3	568	6709	32	10	95	Haven
5	1	167	1	3	4	601	6708	24	11	92	in
5	1	167	1	3	5	629	6709	59	10	69	H.B.C.U.s
4	1	167	1	4	0	504	6726	150	14	-1	
5	1	167	1	4	1	504	6730	15	7	93	and
5	1	167	1	4	2	520	6726	78	14	92	Single-Sex
5	1	167	1	4	3	601	6727	53	13	85	Colleges
3	1	167	2	0	0	503	6751	201	47	-1	
4	1	167	2	1	0	503	6751	167	14	-1	
5	1	167	2	1	1	503	6752	17	10	80	As
5	1	167	2	1	2	523	6752	56	10	89	Students
5	1	167	2	1	3	583	6752	52	13	89	Struggle
5	1	167	2	1	4	638	6751	32	11	96	With
4	1	167	2	2	0	504	6769	200	14	-1	
5	1	167	2	2	1	504	6770	38	10	96	Stress
5	1	167	2	2	2	545	6770	24	10	96	and
5	1	167	2	2	3	573	6769	74	14	91	Depression,
5	1	167	2	2	4	651	6770	53	13	74	Colleges
4	1	167	2	3	0	503	6788	113	10	-1	
5	1	167	2	3	1	503	6788	22	10	92	Act
5	1	167	2	3	2	528	6791	14	7	94	as
5	1	167	2	3	3	545	6788	71	10	76	Counselors
2	1	168	0	0	0	504	6956	54	10	-1	
3	1	168	1	0	0	504	6956	54	10	-1	
4	1	168	1	1	0	504	6956	54	10	-1	
5	1	168	1	1	1	504	6956	54	10	92	Editorials
2	1	169	0	0	0	500	6968	210	143	-1	
3	1	169	1	0	0	500	6968	210	143	-1	
4	1	169	1	1	0	500	6968	210	143	-1	
5	1	169	1	1	1	500	6968	210	143	95	 
2	1	170	0	0	0	503	7119	182	97	-1	
3	1	170	1	0	0	503	7119	140	29	-1	
4	1	170	1	1	0	503	7119	140	11	-1	
5	1	170	1	1	1	503	7120	25	10	87	‘The
5	1	170	1	1	2	531	7119	52	11	91	Catholic
5	1	170	1	1	3	587	7120	56	10	90	Church’s
4	1	170	1	2	0	504	7138	119	10	-1	
5	1	170	1	2	1	504	7138	65	10	78	‘Ravenous
5	1	170	1	2	2	572	7138	51	10	89	Wolves’
3	1	170	2	0	0	503	7162	182	29	-1	
4	1	170	2	1	0	504	7162	181	13	-1	
5	1	170	2	1	1	504	7162	33	11	96	Build
5	1	170	2	1	2	541	7163	46	10	96	Central
5	1	170	2	1	3	590	7162	57	13	96	America,
5	1	170	2	1	4	651	7163	34	10	83	Nota
4	1	170	2	2	0	503	7181	30	10	-1	
5	1	170	2	2	1	503	7181	30	10	81	‘Wall
3	1	170	3	0	0	504	7205	178	11	-1	
4	1	170	3	1	0	504	7205	178	11	-1	
5	1	170	3	1	1	504	7206	18	10	90	It’s
5	1	170	3	1	2	526	7205	25	11	91	Time
5	1	170	3	1	3	552	7206	28	10	96	for
5	1	170	3	1	4	584	7205	98	11	93	Pharmaceutical
2	1	171	0	0	0	503	7223	162	29	-1	
3	1	171	1	0	0	503	7223	162	29	-1	
4	1	171	1	1	0	504	7223	161	14	-1	
5	1	171	1	1	1	504	7223	64	14	87	Companies
5	1	171	1	1	2	569	7225	22	9	96	to
5	1	171	1	1	3	594	7224	32	10	95	Have
5	1	171	1	1	4	630	7223	35	11	93	Their
4	1	171	1	2	0	503	7242	110	10	-1	
5	1	171	1	2	1	503	7242	53	10	88	Tobacco
5	1	171	1	2	2	560	7242	53	10	96	Moment
2	1	172	0	0	0	583	7372	115	136	-1	
3	1	172	1	0	0	583	7372	115	136	-1	
4	1	172	1	1	0	584	7372	114	136	-1	
5	1	172	1	1	1	584	7372	114	136	86	“>
4	1	172	1	2	0	583	7468	47	40	-1	
5	1	172	1	2	1	583	7468	47	40	92	a
2	1	173	0	0	0	503	7519	192	136	-1	
3	1	173	1	0	0	503	7519	192	93	-1	
4	1	173	1	1	0	503	7519	160	14	-1	
5	1	173	1	1	1	503	7520	25	10	86	‘The
5	1	173	1	1	2	531	7519	55	14	96	Whitney
5	1	173	1	1	3	589	7519	56	11	95	Biennial:
5	1	173	1	1	4	650	7519	13	11	95	75
4	1	173	1	2	0	503	7537	182	13	-1	
5	1	173	1	2	1	503	7537	42	11	94	Artists
5	1	173	1	2	2	549	7538	16	12	96	In,
5	1	173	1	2	3	569	7538	26	10	93	One
5	1	173	1	2	4	598	7537	61	11	83	Dissenter
5	1	173	1	2	5	662	7538	23	10	96	Out
4	1	173	1	3	0	504	7562	191	14	-1	
5	1	173	1	3	1	504	7562	60	11	93	President
5	1	173	1	3	2	567	7563	36	10	93	Trump
5	1	173	1	3	3	603	7563	36	13	96	Has
5	1	173	1	3	4	643	7562	52	14	96	Inspired
4	1	173	1	4	0	503	7581	190	13	-1	
5	1	173	1	4	1	503	7581	24	10	96	Art.
5	1	173	1	4	2	531	7581	39	10	76	That's
5	1	173	1	4	3	573	7581	23	10	96	Not
5	1	173	1	4	4	599	7581	46	13	95	Always
5	1	173	1	4	5	649	7584	7	7	96	a
5	1	173	1	4	6	660	7581	33	10	88	Good
4	1	173	1	5	0	504	7598	40	14	-1	
5	1	173	1	5	1	504	7598	40	14	91	Thing.
3	1	173	2	0	0	503	7623	168	32	-1	
4	1	173	2	1	0	503	7623	168	14	-1	
5	1	173	2	1	1	0	0	1219	9348	86	A
5	1	173	2	1	2	503	7623	60	14	95	Victory
5	1	173	2	1	3	567	7624	12	10	96	for
5	1	173	2	1	4	579	7624	29	10	96	the
5	1	173	2	1	5	612	7623	28	11	96	Civil
5	1	173	2	1	6	643	7624	28	10	94	War
4	1	173	2	2	0	504	7642	74	13	-1	
5	1	173	2	2	1	504	7642	74	13	48	‘Cyclorama’
2	1	174	0	0	0	504	7356	72	12	-1	
3	1	174	1	0	0	504	7356	72	12	-1	
4	1	174	1	1	0	504	7356	72	12	-1	
5	1	174	1	1	1	504	7357	18	9	93	Art
5	1	174	1	1	2	525	7357	9	9	90	&
5	1	174	1	1	3	537	7356	39	12	96	Design
2	1	175	0	0	0	500	7717	210	159	-1	
3	1	175	1	0	0	500	7717	210	159	-1	
4	1	175	1	1	0	500	7717	210	159	-1	
5	1	175	1	1	1	500	7717	210	159	95	 
2	1	176	0	0	0	503	7883	198	47	-1	
3	1	176	1	0	0	503	7883	198	47	-1	
4	1	176	1	1	0	504	7883	192	14	-1	
5	1	176	1	1	1	504	7884	33	10	95	Peter
5	1	176	1	1	2	540	7883	49	11	95	Martins
5	1	176	1	1	3	592	7884	25	10	96	Left
5	1	176	1	1	4	621	7883	25	14	96	City
5	1	176	1	1	5	649	7884	36	10	92	Ballet
5	1	176	1	1	6	689	7887	7	7	92	a
4	1	176	1	2	0	503	7901	198	14	-1	
5	1	176	1	2	1	503	7902	30	10	80	‘Year
5	1	176	1	2	2	536	7902	28	13	85	Ago.
5	1	176	1	2	3	568	7902	22	10	87	But
5	1	176	1	2	4	594	7902	27	10	71	He’s
5	1	176	1	2	5	625	7902	17	10	96	Not
5	1	176	1	2	6	643	7901	58	14	95	Entirely
4	1	176	1	3	0	504	7920	36	10	-1	
5	1	176	1	3	1	504	7920	36	10	95	Gone.
2	1	177	0	0	0	503	7945	201	28	-1	
3	1	177	1	0	0	503	7945	201	28	-1	
4	1	177	1	1	0	503	7945	188	13	-1	
5	1	177	1	1	1	503	7945	28	10	92	‘Two
5	1	177	1	1	2	535	7945	102	13	94	Choreographers
5	1	177	1	1	3	640	7946	12	9	96	at
5	1	177	1	1	4	655	7945	36	10	93	Work
4	1	177	1	2	0	504	7962	200	11	-1	
5	1	177	1	2	1	504	7962	12	11	84	in
5	1	177	1	2	2	520	7966	7	7	84	a
5	1	177	1	2	3	531	7962	28	11	85	Pina
5	1	177	1	2	4	562	7963	106	10	93	Bausch-Haunted
5	1	177	1	2	5	672	7963	32	10	94	Land
2	1	178	0	0	0	503	7987	188	50	-1	
3	1	178	1	0	0	503	7987	188	50	-1	
4	1	178	1	1	0	504	7987	187	14	-1	
5	1	178	1	1	1	504	7988	12	10	79	In
5	1	178	1	1	2	520	7987	58	14	79	‘Sleeping
5	1	178	1	1	3	582	7988	50	13	92	Beauty,’
5	1	178	1	1	4	636	7988	20	10	96	the
5	1	178	1	1	5	660	7988	31	10	96	Hard
4	1	178	1	2	0	503	8005	170	14	-1	
5	1	178	1	2	1	503	8006	36	10	62	‘Work
5	1	178	1	2	2	542	8006	14	10	96	of
5	1	178	1	2	3	558	8005	37	14	96	Being
5	1	178	1	2	4	598	8005	53	11	96	Princess
5	1	178	1	2	5	655	8006	18	13	96	(or
4	1	178	1	3	0	504	8023	44	14	-1	
5	1	178	1	3	1	504	8023	44	14	96	Prince)
2	1	179	0	0	0	500	8170	444	160	-1	
3	1	179	1	0	0	500	8170	444	160	-1	
4	1	179	1	1	0	500	8170	444	160	-1	
5	1	179	1	1	1	500	8170	444	160	95	 
2	1	180	0	0	0	504	8338	181	29	-1	
3	1	180	1	0	0	504	8338	181	29	-1	
4	1	180	1	1	0	504	8338	181	14	-1	
5	1	180	1	1	1	504	8339	7	10	85	8
5	1	180	1	1	2	514	8338	44	14	96	Things
5	1	180	1	1	3	561	8339	26	10	96	You
5	1	180	1	1	4	590	8339	25	10	96	Can
5	1	180	1	1	5	619	8339	17	10	96	Do
5	1	180	1	1	6	640	8340	12	9	95	to
5	1	180	1	1	7	656	8339	29	10	95	Care
4	1	180	1	2	0	504	8357	85	10	-1	
5	1	180	1	2	1	504	8357	12	10	96	for
5	1	180	1	2	2	516	8357	29	10	96	the
5	1	180	1	2	3	549	8357	40	10	96	Planet
2	1	181	0	0	0	504	8381	186	75	-1	
3	1	181	1	0	0	504	8381	186	75	-1	
4	1	181	1	1	0	504	8381	156	14	-1	
5	1	181	1	1	1	504	8382	29	10	94	How
5	1	181	1	1	2	537	8383	12	9	94	to
5	1	181	1	1	3	552	8382	47	10	95	Choose
5	1	181	1	1	4	602	8382	20	10	96	the
5	1	181	1	1	5	626	8381	34	14	92	Right
4	1	181	1	2	0	504	8400	175	13	-1	
5	1	181	1	2	1	504	8400	46	10	94	Perfume
5	1	181	1	2	2	551	8403	18	7	96	or
5	1	181	1	2	3	569	8400	60	13	96	Cologne
5	1	181	1	2	4	633	8400	18	10	96	for
5	1	181	1	2	5	654	8400	25	10	96	You
4	1	181	1	3	0	504	8424	186	14	-1	
5	1	181	1	3	1	504	8424	26	11	96	Five
5	1	181	1	3	2	534	8424	43	14	96	Things
5	1	181	1	3	3	581	8425	4	10	73	I
5	1	181	1	3	4	588	8424	34	11	96	Wish
5	1	181	1	3	5	626	8425	15	10	50	Pd
5	1	181	1	3	6	645	8425	45	10	94	Known
4	1	181	1	4	0	504	8442	162	14	-1	
5	1	181	1	4	1	504	8443	41	10	96	Before
5	1	181	1	4	2	548	8443	20	13	96	My
5	1	181	1	4	3	571	8442	51	11	90	Chronic
5	1	181	1	4	4	625	8443	41	10	81	Iliness
2	1	182	0	0	0	32	8536	678	158	-1	
3	1	182	1	0	0	32	8536	678	158	-1	
4	1	182	1	1	0	32	8536	678	158	-1	
5	1	182	1	1	1	32	8536	678	158	95	 
2	1	183	0	0	0	504	8702	161	14	-1	
3	1	183	1	0	0	504	8702	161	14	-1	
4	1	183	1	1	0	504	8702	161	14	-1	
5	1	183	1	1	1	504	8702	61	14	96	Shopping
5	1	183	1	1	2	568	8703	18	10	96	for
5	1	183	1	1	3	589	8703	32	10	96	Desk
5	1	183	1	1	4	624	8702	41	11	80	Chairs
2	1	184	0	0	0	504	8728	181	30	-1	
3	1	184	1	0	0	504	8728	181	30	-1	
4	1	184	1	1	0	504	8728	181	10	-1	
5	1	184	1	1	1	504	8728	44	10	96	Homes
5	1	184	1	1	2	551	8728	30	10	95	That
5	1	184	1	1	3	584	8728	28	10	95	Sold
5	1	184	1	1	4	616	8728	18	10	95	for
5	1	184	1	1	5	637	8728	48	10	92	Around
4	1	184	1	2	0	504	8746	60	12	-1	
5	1	184	1	2	1	504	8746	60	12	79	$600,000
2	1	185	0	0	0	504	8770	184	32	-1	
3	1	185	1	0	0	504	8770	184	32	-1	
4	1	185	1	1	0	504	8770	161	14	-1	
5	1	185	1	1	1	504	8770	22	14	96	High
5	1	185	1	1	2	526	8771	50	10	95	School
5	1	185	1	1	3	576	8771	63	10	96	Students
5	1	185	1	1	4	643	8771	22	10	95	Are
4	1	185	1	2	0	504	8788	184	14	-1	
5	1	185	1	2	1	504	8788	69	14	92	Blanketing
5	1	185	1	2	2	576	8789	19	13	96	My
5	1	185	1	2	3	599	8789	35	10	93	Block
5	1	185	1	2	4	637	8788	13	11	93	in
5	1	185	1	2	5	653	8788	35	11	95	Litter
2	1	186	0	0	0	504	8814	181	28	-1	
3	1	186	1	0	0	504	8814	181	28	-1	
4	1	186	1	1	0	504	8814	181	10	-1	
5	1	186	1	1	1	504	8814	43	10	96	Search
5	1	186	1	1	2	550	8814	18	10	96	for
5	1	186	1	1	3	572	8814	44	10	96	Homes
5	1	186	1	1	4	620	8814	18	10	96	for
5	1	186	1	1	5	641	8814	26	10	91	Sale
5	1	186	1	1	6	671	8817	14	7	91	or
4	1	186	1	2	0	504	8832	29	10	-1	
5	1	186	1	2	1	504	8832	29	10	91	Rent
2	1	187	0	0	0	597	8992	74	220	-1	
3	1	187	1	0	0	597	8992	74	125	-1	
4	1	187	1	1	0	597	8992	74	10	-1	
5	1	187	1	1	1	597	8992	74	10	84	Automobiles
4	1	187	1	2	0	598	9015	61	10	-1	
5	1	187	1	2	1	598	9015	61	10	94	Crossword
4	1	187	1	3	0	598	9038	28	10	-1	
5	1	187	1	3	1	598	9038	28	10	95	Food
4	1	187	1	4	0	598	9061	58	10	-1	
5	1	187	1	4	1	598	9061	58	10	96	Education
4	1	187	1	5	0	597	9084	30	13	-1	
5	1	187	1	5	1	597	9084	30	13	94	Style
4	1	187	1	6	0	598	9107	38	10	-1	
5	1	187	1	6	1	598	9107	38	10	83	Health
3	1	187	2	0	0	597	9130	68	82	-1	
4	1	187	2	1	0	597	9130	27	10	-1	
5	1	187	2	1	1	597	9130	27	10	91	Jobs
4	1	187	2	2	0	598	9153	56	13	-1	
5	1	187	2	2	1	598	9153	56	13	81	Magazine
4	1	187	2	3	0	598	9176	66	10	-1	
5	1	187	2	3	1	598	9176	25	10	91	Real
5	1	187	2	3	2	628	9176	36	10	96	Estate
4	1	187	2	4	0	597	9199	68	13	-1	
5	1	187	2	4	1	597	9199	8	10	76	T
5	1	187	2	4	2	609	9199	56	13	96	Magazine
2	1	188	0	0	0	597	9222	58	36	-1	
3	1	188	1	0	0	597	9222	58	36	-1	
4	1	188	1	1	0	597	9222	35	10	-1	
5	1	188	1	1	1	597	9222	35	10	96	Travel
4	1	188	1	2	0	597	9245	58	13	-1	
5	1	188	1	2	1	597	9245	58	13	88	Weddings
2	1	189	0	0	0	737	5918	425	151	-1	
3	1	189	1	0	0	737	5918	425	151	-1	
4	1	189	1	1	0	737	5918	396	14	-1	
5	1	189	1	1	1	737	5919	10	10	73	‘A
5	1	189	1	1	2	751	5918	65	11	73	Dismissed
5	1	189	1	1	3	819	5918	34	11	96	Child
5	1	189	1	1	4	856	5919	40	10	96	Abuse
5	1	189	1	1	5	971	5919	47	10	93	Burned
5	1	189	1	1	6	1021	5919	16	13	96	by
5	1	189	1	1	7	1040	5918	45	13	91	Russia,
5	1	189	1	1	8	1089	5919	44	10	96	Poland
4	1	189	1	2	0	737	5936	416	14	-1	
5	1	189	1	2	1	737	5937	45	13	87	Charge
5	1	189	1	2	2	786	5937	25	10	63	Can
5	1	189	1	2	3	814	5936	25	11	63	Still
5	1	189	1	2	4	842	5937	28	10	92	Cost
5	1	189	1	2	5	873	5937	37	10	46	Youa
5	1	189	1	2	6	913	5937	22	10	46	Job
5	1	189	1	2	7	971	5937	31	10	43	‘Turns
5	1	189	1	2	8	1003	5938	21	9	93	to
5	1	189	1	2	9	1028	5937	25	10	87	U.S.
5	1	189	1	2	10	1057	5937	18	10	96	for
5	1	189	1	2	11	1078	5937	48	10	95	Natural
5	1	189	1	2	12	1130	5937	23	10	67	Gas
4	1	189	1	3	0	737	5955	362	20	-1	
5	1	189	1	3	1	737	5962	12	10	76	El
5	1	189	1	3	2	753	5962	41	13	91	Chapo
5	1	189	1	3	3	797	5961	34	11	96	Trial:
5	1	189	1	3	4	835	5961	22	11	96	Did
5	1	189	1	3	5	861	5962	20	10	96	the
5	1	189	1	3	6	884	5962	28	13	96	Jury
5	1	189	1	3	7	971	5955	24	10	25	jana
5	1	189	1	3	8	999	5955	44	13	75	Energy,
5	1	189	1	3	9	1047	5955	52	13	0	Secturity’
4	1	189	1	4	0	737	5979	411	14	-1	
5	1	189	1	4	1	737	5980	46	13	87	Engage
5	1	189	1	4	2	787	5979	13	11	87	in
5	1	189	1	4	3	803	5979	80	11	96	Misconduct?
5	1	189	1	4	4	971	5979	28	11	96	This
5	1	189	1	4	5	1002	5980	35	10	96	Stock
5	1	189	1	4	6	1040	5980	45	10	96	Market
5	1	189	1	4	7	1089	5980	32	13	95	Rally
5	1	189	1	4	8	1124	5980	24	10	96	Has
4	1	189	1	5	0	737	5998	414	20	-1	
5	1	189	1	5	1	737	6005	40	10	67	Arrest
5	1	189	1	5	2	780	6005	44	10	93	Record
5	1	189	1	5	3	828	6005	37	10	96	Leaks
5	1	189	1	5	4	869	6005	18	10	95	for
5	1	189	1	5	5	890	6008	8	7	82	a
5	1	189	1	5	6	900	6005	25	13	82	Top
5	1	189	1	5	7	971	5998	72	13	96	Everything,
5	1	189	1	5	8	1047	5998	43	13	96	Except
5	1	189	1	5	9	1093	5998	58	10	95	Investors
4	1	189	1	6	0	737	6022	425	14	-1	
5	1	189	1	6	1	737	6022	65	11	91	Candidate
5	1	189	1	6	2	806	6022	12	11	94	in
5	1	189	1	6	3	821	6023	64	13	59	Tuesday's
5	1	189	1	6	4	889	6022	39	11	66	Public
5	1	189	1	6	5	971	6023	13	10	24	_In
5	1	189	1	6	6	988	6023	41	10	93	‘Green
5	1	189	1	6	7	1033	6023	35	10	91	Book’
5	1	189	1	6	8	1072	6022	49	14	95	Victory,
5	1	189	1	6	9	1125	6023	37	10	96	Oscar
4	1	189	1	7	0	737	6040	417	14	-1	
5	1	189	1	7	1	737	6041	59	10	80	‘Advocate
5	1	189	1	7	2	800	6040	51	11	96	Election
5	1	189	1	7	3	971	6040	40	11	92	Critics
5	1	189	1	7	4	1015	6041	22	10	83	See
5	1	189	1	7	5	1041	6044	15	7	96	an
5	1	189	1	7	6	1060	6041	22	10	96	Old
5	1	189	1	7	7	1086	6041	68	13	94	Hollywood
4	1	189	1	8	0	971	6059	27	10	-1	
5	1	189	1	8	1	971	6059	27	10	95	Tale
2	1	190	0	0	0	737	6300	202	111	-1	
3	1	190	1	0	0	737	6300	202	47	-1	
4	1	190	1	1	0	738	6300	92	13	-1	
5	1	190	1	1	1	738	6301	26	10	96	Mac
5	1	190	1	1	2	766	6300	64	13	96	Wiseman,
4	1	190	1	2	0	737	6318	202	13	-1	
5	1	190	1	2	1	737	6319	31	10	59	‘Who
5	1	190	1	2	2	771	6319	28	10	96	Was
5	1	190	1	2	3	803	6319	32	10	96	More
5	1	190	1	2	4	838	6319	34	10	96	Than
5	1	190	1	2	5	875	6319	33	12	96	That,
5	1	190	1	2	6	912	6318	27	11	64	Dies
4	1	190	1	3	0	737	6337	31	10	-1	
5	1	190	1	3	1	737	6338	12	9	15	at
5	1	190	1	3	2	753	6337	15	10	15	93,
3	1	190	2	0	0	737	6361	178	50	-1	
4	1	190	2	1	0	737	6361	119	14	-1	
5	1	190	2	1	1	737	6361	62	11	92	Dominick
5	1	190	2	1	2	802	6362	54	13	96	Argento,
4	1	190	2	2	0	738	6379	177	14	-1	
5	1	190	2	2	1	738	6379	92	11	83	‘Traditionalist’
5	1	190	2	2	2	834	6380	64	13	96	Composer
5	1	190	2	2	3	902	6380	13	10	96	of
4	1	190	2	3	0	737	6397	112	14	-1	
5	1	190	2	3	1	737	6398	49	13	77	Operas,
5	1	190	2	3	2	790	6397	27	11	96	Dies
5	1	190	2	3	3	821	6399	12	9	96	at
5	1	190	2	3	4	836	6398	13	10	92	91
2	1	191	0	0	0	737	6422	200	32	-1	
3	1	191	1	0	0	737	6422	200	32	-1	
4	1	191	1	1	0	738	6422	184	13	-1	
5	1	191	1	1	1	738	6422	22	11	91	Bisi
5	1	191	1	1	2	764	6422	34	13	96	Silva,
5	1	191	1	1	3	802	6422	18	13	96	56,
5	1	191	1	1	4	825	6423	28	10	96	Bold
5	1	191	1	1	5	857	6423	49	10	96	Curator
5	1	191	1	1	6	909	6423	13	10	96	of
4	1	191	1	2	0	737	6440	200	14	-1	
5	1	191	1	2	1	737	6441	92	13	79	Contemporary
5	1	191	1	2	2	832	6440	47	11	94	African
5	1	191	1	2	3	882	6441	24	12	96	Art,
5	1	191	1	2	4	910	6440	27	11	75	Dies
2	1	192	0	0	0	835	6301	90	13	-1	
3	1	192	1	0	0	835	6301	90	13	-1	
4	1	192	1	1	0	835	6301	90	13	-1	
5	1	192	1	1	1	835	6301	90	13	95	 
2	1	193	0	0	0	32	6497	1146	161	-1	
3	1	193	1	0	0	32	6497	1146	161	-1	
4	1	193	1	1	0	32	6497	1146	161	-1	
5	1	193	1	1	1	32	6497	1146	161	95	 
2	1	194	0	0	0	1128	6744	21	14	-1	
3	1	194	1	0	0	1128	6744	21	14	-1	
4	1	194	1	1	0	1128	6744	21	14	-1	
5	1	194	1	1	1	1128	6744	21	14	95	 
2	1	195	0	0	0	737	6665	431	190	-1	
3	1	195	1	0	0	737	6665	422	14	-1	
4	1	195	1	1	0	737	6665	422	14	-1	
5	1	195	1	1	1	737	6666	17	10	79	‘The
5	1	195	1	1	2	755	6665	58	11	95	Science
5	1	195	1	1	3	816	6669	17	7	57	on
5	1	195	1	1	4	836	6666	28	10	57	CBD
5	1	195	1	1	5	868	6666	10	10	53	Is
5	1	195	1	1	6	882	6665	51	14	53	Lagging
5	1	195	1	1	7	971	6666	18	10	64	‘We
5	1	195	1	1	8	989	6666	32	10	96	Are
5	1	195	1	1	9	1025	6666	30	13	96	Very
5	1	195	1	1	10	1059	6666	34	10	96	Close
5	1	195	1	1	11	1096	6667	13	9	96	to
5	1	195	1	1	12	1112	6665	47	14	89	Getting
3	1	195	2	0	0	737	6684	397	19	-1	
4	1	195	2	1	0	737	6684	397	19	-1	
5	1	195	2	1	1	737	6691	30	10	96	Falls
5	1	195	2	1	2	771	6691	24	10	96	Can
5	1	195	2	1	3	799	6690	21	11	96	Kill
5	1	195	2	1	4	824	6691	28	10	67	You.
5	1	195	2	1	5	856	6691	40	10	67	Here’s
5	1	195	2	1	6	900	6691	30	10	76	How
5	1	195	2	1	7	971	6684	24	10	0	«Ut
5	1	195	2	1	8	996	6684	15	19	85	of
5	1	195	2	1	9	1013	6684	28	10	84	This’:
5	1	195	2	1	10	1052	6684	82	19	92	Venezuelans
3	1	195	3	0	0	737	6702	391	17	-1	
4	1	195	3	1	0	737	6702	391	17	-1	
5	1	195	3	1	1	737	6708	115	11	8	eee
5	1	195	3	1	2	971	6702	55	10	96	Envision
5	1	195	3	1	3	1029	6702	35	10	96	Their
5	1	195	3	1	4	1067	6702	61	13	60	Country's
3	1	195	4	0	0	774	6709	239	21	-1	
4	1	195	4	1	0	774	6709	239	21	-1	
5	1	195	4	1	1	774	6712	31	7	68	nimize
5	1	195	4	1	2	0	0	1219	9348	92	the
5	1	195	4	1	3	840	6709	31	10	78	Risk,
5	1	195	4	1	4	971	6720	42	10	96	Future
3	1	195	5	0	0	737	6733	381	14	-1	
4	1	195	5	1	0	737	6733	381	14	-1	
5	1	195	5	1	1	737	6734	44	13	87	Trump
5	1	195	5	1	2	784	6733	97	11	91	Administration
5	1	195	5	1	3	885	6734	41	10	93	Blocks
5	1	195	5	1	4	1116	6744	2	2	50	.
3	1	195	6	0	0	737	6745	431	110	-1	
4	1	195	6	1	0	737	6745	390	19	-1	
5	1	195	6	1	1	737	6752	33	10	96	Funds
5	1	195	6	1	2	771	6752	40	10	96	Over
5	1	195	6	1	3	814	6751	57	11	95	Abortion
5	1	195	6	1	4	874	6752	58	10	87	Referrals
5	1	195	6	1	5	970	6745	11	10	62	4
5	1	195	6	1	6	984	6745	53	19	93	Grocery,
5	1	195	6	1	7	1041	6748	8	7	52	a
5	1	195	6	1	8	1052	6745	34	12	52	Barn,
5	1	195	6	1	9	1090	6748	7	7	92	a
5	1	195	6	1	10	1101	6745	26	10	15	Brid;
4	1	195	6	2	0	971	6763	177	13	-1	
5	1	195	6	2	1	971	6763	56	10	95	Returning
5	1	195	6	2	2	1028	6764	23	12	95	to
5	1	195	6	2	3	1054	6763	20	10	96	the
5	1	195	6	2	4	1078	6763	43	10	96	Scenes
5	1	195	6	2	5	1125	6763	13	10	96	of
5	1	195	6	2	6	1141	6766	7	7	96	a
4	1	195	6	3	0	971	6780	72	11	-1	
5	1	195	6	3	1	971	6781	30	10	96	Hate
5	1	195	6	3	2	1004	6780	39	11	93	Crime
4	1	195	6	4	0	971	6806	177	13	-1	
5	1	195	6	4	1	971	6806	30	10	95	How
5	1	195	6	4	2	1003	6806	40	10	94	We've
5	1	195	6	4	3	1047	6806	57	13	87	Reported
5	1	195	6	4	4	1108	6809	8	7	87	on
5	1	195	6	4	5	1116	6806	32	10	95	the
4	1	195	6	5	0	971	6823	197	14	-1	
5	1	195	6	5	1	971	6824	45	10	96	Secrets
5	1	195	6	5	2	1020	6824	24	10	96	and
5	1	195	6	5	3	1047	6824	40	10	96	Power
5	1	195	6	5	4	1091	6824	13	10	96	of
5	1	195	6	5	5	1107	6823	61	14	90	McKinsey
4	1	195	6	6	0	971	6842	75	13	-1	
5	1	195	6	6	1	971	6842	11	10	86	&
5	1	195	6	6	2	985	6842	61	13	86	Company
2	1	196	0	0	0	733	6952	329	159	-1	
3	1	196	1	0	0	733	6952	329	159	-1	
4	1	196	1	1	0	733	6952	329	159	-1	
5	1	196	1	1	1	733	6952	329	159	95	 
2	1	197	0	0	0	971	7120	186	31	-1	
3	1	197	1	0	0	971	7120	186	31	-1	
4	1	197	1	1	0	971	7120	186	10	-1	
5	1	197	1	1	1	971	7120	17	10	94	The
5	1	197	1	1	2	988	7120	49	10	96	Green
5	1	197	1	1	3	1041	7120	28	10	96	New
5	1	197	1	1	4	1073	7120	28	10	95	Deal
5	1	197	1	1	5	1105	7120	10	10	92	Is
5	1	197	1	1	6	1119	7120	38	10	94	Better
4	1	197	1	2	0	971	7137	185	14	-1	
5	1	197	1	2	1	971	7138	33	10	95	Than
5	1	197	1	2	2	1008	7138	18	10	95	Our
5	1	197	1	2	3	1027	7137	57	11	90	Climate
